SystemFullName
@10|A20|A10|A20|A10|A30|B40
@30|Z10|FOR|M00|A50|A10|A30|A10|A10|A10|B60
@30|Z10|FOR|M00|A50|A10|A30|A10|A10|A10|B70
@30|Z10|FOR|M00|A50|A10|A30|A10|A10|A10|B80
@30|Z10|FOR|M00|A50|A10|A30|A10|A10|A10|B90
@30|Z10|FOR|M00|A50|A10|A30|A10|A10|A20|A10
@30|Z10|FOR|M00|A50|A10|A30|A10|A10|A20|A20
@30|Z10|FOR|M00|A50|A10|A30|A10|A10|A20|A30
@30|Z10|FOR|M00|A50|A10|A30|A10|A10|A30|A10
@30|Z10|FOR|M00|A50|A10|A30|A10|A10|A30|A20
@30|Z10|FOR|M00|A50|A10|A30|A10|A10|A40|A10
@30|Z10|FOR|M00|A50|A10|A30|A10|A10|A40|A20
@30|Z10|FOR|M00|A50|A10|A30|A10|A10|A40|A30
@30|Z10|FOR|M00|A50|A10|A30|A10|A10|A40|A40
@30|Z10|FOR|M00|A50|A10|A30|A10|A10|A50|A10
@30|Z10|FOR|M00|A50|A10|A30|A10|A10|A50|A20
@30|Z10|FOR|M00|A50|A10|A30|A10|A10|A50|A30
@30|Z10|FOR|M00|A50|A10|A30|A10|A10|A50|A40
@30|Z10|FOR|M00|A50|A10|A30|A10|A10|A50|A50
@30|Z10|FOR|M00|A50|A10|A30|A10|A10|A50|A60
@30|Z10|FOR|M00|A50|A10|A30|A10|A20|A10|A10
@30|Z10|FOR|M00|A50|A10|A30|A10|A20|A10|A20
@30|Z10|FOR|M00|A50|A10|A30|A10|A20|A10|A30
@30|Z10|FOR|M00|A50|A10|A30|A10|A20|A10|A40
@30|Z10|FOR|M00|A50|A10|A30|A10|A20|A20|A10
@30|Z10|FOR|M00|A50|A10|A30|A10|A20|A20|A20
@30|Z10|FOR|M00|A50|A10|A30|A10|A20|A30|A10
@30|Z10|FOR|M00|A50|A10|A30|A10|A20|A30|A20
@30|Z10|FOR|M00|A50|A10|A30|A10|A30|A10|A10
@30|Z10|FOR|M00|A50|A10|A30|A10|A30|A10|A20
@30|Z10|FOR|M00|A50|A10|A30|A10|A30|A20|A10
@30|Z10|FOR|M00|A50|A10|A30|A10|A30|A20|A20
@30|Z10|FOR|M00|A50|A10|A30|A10|A40|A10|A10
@30|Z10|FOR|M00|A50|A10|A30|A10|A40|A10|A20
@30|Z10|FOR|M00|A50|A10|A30|A10|A40|A10|A30
@30|Z10|FOR|M00|A50|A10|A30|A10|A40|A10|A40
@30|Z10|FOR|M00|A50|A10|A30|A10|A40|A10|A50
@30|Z10|FOR|M00|A50|A10|A30|A10|A40|A10|A60
@30|Z10|FOR|M00|A50|A10|A30|A10|A40|A10|A70
@30|Z10|FOR|M00|A50|A10|A30|A10|A40|A10|A70|A10
@30|Z10|FOR|M00|A50|A10|A30|A10|A40|A10|A70|M60
@30|Z10|FOR|M00|A50|A10|A30|A10|A40|A20|A10
@30|Z10|FOR|M00|A50|A10|A30|A10|A40|A20|A20
@30|Z10|FOR|M00|A50|A10|A30|A10|A50|A10
@30|Z10|FOR|M00|A50|A10|A30|A20|A10|A10
@30|Z10|FOR|M00|A50|A10|A30|A20|A10|A20
@30|Z10|FOR|M00|A50|A10|A30|A20|A10|A30
@30|Z10|FOR|M00|A50|A10|A30|A20|A20|A10
@30|Z10|FOR|M00|A50|A10|A30|A20|A30|A10
@30|Z10|FOR|M00|A50|A10|A30|A20|A30|A20
@30|Z10|FOR|M00|A50|A10|A30|A20|A30|A30
@30|Z10|FOR|M00|A50|A10|A30|A20|A30|A40
@30|Z10|FOR|M00|A50|A10|A30|A20|A30|A50
@30|Z10|FOR|M00|A50|A10|A30|A20|A30|A60
@30|Z10|FOR|M00|A50|A10|A30|A20|A30|A70
@30|Z10|FOR|M00|A50|A10|A30|A20|A30|A80
@30|Z10|FOR|M00|A50|A10|A30|A20|A30|A90
@30|Z10|FOR|M00|A50|A10|A30|A30|A10|A10
@30|Z10|FOR|M00|A50|A10|A30|A30|A10|A20
@30|Z10|FOR|M00|A50|A10|A30|A30|A10|A30
@30|Z10|FOR|M00|A50|A10|A30|A30|A10|A40
@30|Z10|FOR|M00|A50|A10|A30|A30|A10|A50
@30|Z10|FOR|M00|A50|A10|A30|A30|A10|A60
@30|Z10|FOR|M00|A50|A10|A30|A30|A10|A70
@30|Z10|FOR|M00|A50|A10|A30|A30|A20|A10
@30|Z10|FOR|M00|A50|A10|A30|A30|A20|A20
@30|Z10|FOR|M00|A50|A10|A30|A30|A30|A10
@30|Z10|FOR|M00|A50|A10|A30|A30|A40|A10
@30|Z10|FOR|M00|A50|A10|A30|A30|A40|A20
@30|Z10|FOR|M00|A50|A10|A30|A30|A40|A30
@30|Z10|FOR|M00|A50|A10|A30|A30|A40|A40
@30|Z10|FOR|M00|A50|A10|A30|A40|A10
@30|Z10|FOR|M00|A50|A10|A30|A40|A20
@30|Z10|FOR|M00|A50|A10|A30|A40|A30
@30|Z10|FOR|M00|A50|A10|A30|A40|A40
@30|Z10|FOR|M00|A50|A10|A30|A40|A50
@30|Z10|FOR|M00|A50|A10|A30|A40|A60
@30|Z10|FOR|M00|A50|A10|A30|A40|A70
@30|Z10|FOR|M00|A50|A10|A30|A40|A80
@30|Z10|FOR|M00|A50|A10|A30|A40|A90
@30|Z10|FOR|M00|A50|A10|A30|A40|B10
@30|Z10|FOR|M00|A50|A10|A30|A40|B20
@30|Z10|FOR|M00|A50|A10|A30|A40|B30
@30|Z10|FOR|M00|A50|A10|A30|A40|B40
@30|Z10|FOR|M00|A50|A10|A30|A40|B50
@30|Z10|FOR|M00|A50|A10|A30|A40|B60
@30|Z10|FOR|M00|A50|A10|A30|A40|B70
@30|Z10|FOR|M00|A50|A10|A30|A40|B80
@30|Z10|FOR|M00|A50|A10|A30|A40|B90
@30|Z10|FOR|M00|A50|A10|A30|A40|C10
@30|Z10|FOR|M00|A50|A10|A30|A40|C20
@30|Z10|FOR|M00|A50|A10|A30|A40|C30
@30|Z10|FOR|M00|A50|A10|A30|A40|C40
@30|Z10|FOR|M00|A50|A10|A30|A40|C50
@30|Z10|FOR|M00|A50|A10|A30|A50|A10
@30|Z10|FOR|M00|A50|A10|A30|A50|A20
@30|Z10|FOR|M00|A50|A10|A30|A50|A30
@30|Z10|FOR|M00|A50|A10|A30|A50|A40
@30|Z10|FOR|M00|A50|A10|A30|A50|A50
@30|Z10|FOR|M00|A50|A10|A30|A50|A60
@30|Z10|FOR|M00|A50|A10|A40|A10|A10
@30|Z10|FOR|M00|A50|A10|A40|A10|A20
@30|Z10|FOR|M00|A50|A10|A40|A10|A30
@30|Z10|FOR|M00|A50|A10|A40|A10|A40
@30|Z10|FOR|M00|A50|A10|A40|A10|SEG
@30|Z10|FOR|M00|A50|A10|A40|A20|A10|A10
@30|Z10|FOR|M00|A50|A10|A40|A20|A10|A20
@30|Z10|FOR|M00|A50|A10|A40|A20|A10|A30
@30|Z10|FOR|M00|A50|A10|A40|A20|A10|A40
@30|Z10|FOR|M00|A50|A10|A40|A20|A20|A10
@30|Z10|FOR|M00|A50|A10|A40|A20|A20|A20
@30|Z10|FOR|M00|A50|A10|A40|A20|A20|A40
@30|Z10|FOR|M00|A50|A10|A40|A20|A20|A50
@30|Z10|FOR|M00|A50|A10|A40|A20|A20|A60
@30|Z10|FOR|M00|A50|A10|A40|A20|A20|A70
@30|Z10|FOR|M00|A50|A10|A40|A20|A20|A80
@30|Z10|FOR|M00|A50|A10|A40|A20|A20|A90
@30|Z10|FOR|M00|A50|A10|A40|A20|A20|B10
@30|Z10|FOR|M00|A50|A10|A40|A20|A30|A10
@30|Z10|FOR|M00|A50|A10|A40|A20|A30|A20
@30|Z10|FOR|M00|A50|A10|A40|A20|A30|A30
@30|Z10|FOR|M00|A50|A10|A40|A20|A40|A10
@30|Z10|FOR|M00|A50|A10|A40|A20|A40|A20
@30|Z10|FOR|M00|A50|A10|A40|A20|A40|A30
@30|Z10|FOR|M00|A50|A10|A50|A10
@30|Z10|FOR|M00|A50|A10|A50|A20|A10
@30|Z10|FOR|M00|A50|A10|A50|A20|A20
@30|Z10|FOR|M00|A50|A10|A50|A20|A30
@30|Z10|FOR|M00|A50|A10|A50|A20|B40
@30|Z10|FOR|M00|A50|A10|A50|A20|B50
@30|Z10|FOR|M00|A50|A10|A50|A20|B80
@30|Z10|FOR|M00|A50|A10|A50|A20|B90
@30|Z10|FOR|M00|A50|A10|A50|A20|C60
@30|Z10|FOR|M00|A50|A10|A50|A30|A10
@30|Z10|FOR|M00|A50|A10|A50|A30|A20
@30|Z10|FOR|M00|A50|A10|A50|A30|A30
@30|Z10|FOR|M00|A50|A10|A50|A30|A40
@30|Z10|FOR|M00|A50|A10|A50|A40|A10
@30|Z10|FOR|M00|A50|A10|A50|A40|A20
@30|Z10|FOR|M00|A50|A10|A50|A40|A30
@30|Z10|FOR|M00|A50|A10|A50|A40|A40
@30|Z10|FOR|M00|A50|A10|A60|A10|A10
@30|Z10|FOR|M00|A50|A10|A60|A10|A20
@30|Z10|FOR|M00|A50|A10|A60|A10|A30
@30|Z10|FOR|M00|A50|A10|A60|A10|A40
@30|Z10|FOR|M00|A50|A10|A60|A10|A50
@30|Z10|FOR|M00|A50|A10|A60|A10|A60
@30|Z10|FOR|M00|A50|A10|A60|A10|A70
@30|Z10|FOR|M00|A50|A10|A60|A20|A10|A10|A10
@30|Z10|FOR|M00|A50|A10|A60|A20|A10|A10|A20
@30|Z10|FOR|M00|A50|A10|A60|A20|A10|A10|A30
@30|Z10|FOR|M00|A50|A10|A60|A20|A10|A10|A40
@30|Z10|FOR|M00|A50|A10|A60|A20|A10|A10|A50
@30|Z10|FOR|M00|A50|A10|A60|A20|A10|A10|A60
@30|Z10|FOR|M00|A50|A10|A60|A20|A10|A10|A70
@30|Z10|FOR|M00|A50|A10|A60|A20|A10|A10|A80
@30|Z10|FOR|M00|A50|A10|A60|A20|A10|A10|A90
@30|Z10|FOR|M00|A50|A10|A60|A20|A10|A20|A10
@30|Z10|FOR|M00|A50|A10|A60|A20|A10|A20|A20
@30|Z10|FOR|M00|A50|A10|A60|A20|A10|A20|A30
@30|Z10|FOR|M00|A50|A10|A60|A20|A10|A20|A40
@30|Z10|FOR|M00|A50|A10|A60|A20|A10|A30|A10
@30|Z10|FOR|M00|A50|A10|A60|A20|A10|A40|A10
@30|Z10|FOR|M00|A50|A10|A60|A20|A10|A40|A20
@30|Z10|FOR|M00|A50|A10|A60|A30|A10
@30|Z10|FOR|M00|A50|A10|A60|A30|A20
@30|Z10|FOR|M00|A50|A10|A60|A30|A30
@30|Z10|FOR|M00|A50|A10|A60|A30|A40
@30|Z10|FOR|M00|A50|A10|A60|A40|A10|A10
@30|Z10|FOR|M00|A50|A10|A60|A40|A10|A20
@30|Z10|FOR|M00|A50|A10|A60|A40|A10|A30
@30|Z10|FOR|M00|A50|A10|A60|A40|A10|A40
@30|Z10|FOR|M00|A50|A10|A60|A40|A20|A10
@30|Z10|FOR|M00|A50|A10|A60|A40|A20|A20
@30|Z10|FOR|M00|A50|A10|A60|A40|A20|A30
@30|Z10|FOR|M00|A50|A10|A60|A40|A20|A40
@30|Z10|FOR|M00|A50|A10|A60|A40|A20|A50
@30|Z10|FOR|M00|A50|A10|A60|A40|A20|A60
@30|Z10|FOR|M00|A50|A10|A60|A40|A20|A70
@30|Z10|FOR|M00|A50|A10|A60|A40|A30|A10
@30|Z10|FOR|M00|A50|A10|A60|A40|A30|A20
@30|Z10|FOR|M00|A50|A10|A60|A50|A10|A10
@30|Z10|FOR|M00|A50|A10|A60|A50|A10|A20
@30|Z10|FOR|M00|A50|A10|A60|A50|A10|A30
